"OrderID","OrderDate","CustomerName","Country","ProductID","ProductName","Category","UnitPrice","Quantity","SalesRep","PaymentMethod","DiscountCode","OrderSource"
"10258","2025-04-09","d. mensah","Kenya","P011","Dress","Apparel","59.57","1","Unknown","unknown","null","store"
"10259","2025-07-13","linda c mwase","Kenya","P003","Hoodie","Footwear ","37.22","1","TEAM_A","Debit","null","Web"
"10260","2025-08-11","peter doe","Rwanda","P029","Active Shorts","Apparel","27.63","1","TEAM_A","mpesa","null","store"
"10261","2025-10-30","p.  mutiso","Kenya","P009","Scarf","Apparel","20.66","1","Unknown","bank transfer","DISC-20","mobile"
"10262","2025-04-12","alice b ibrahim","Tanzania","P012","Skirt","Footwear","38.53","1","charles","Cash","NEW10","Web"
"10263","2024-08-15","chloe d said","Tanzania","P007","Belt","Apparel","22.02","1","TEAM_A","unknown","NEW10","Web"
"10264","2024-01-31","p.  mensah","Rwanda","P019","Earrings","Accessories","43.66","1","Unknown","Mpesa","null","store"
"10265","2024-11-29","noah  otieno","Kenya","P021","Sunglass Case","Footwear","50.53","1","Unknown","Cash","null","store"
"10266","2024-12-28",\N,"Tanzania","P008","Jeans","Footwear","112.30","1","Bob","unknown","NEW10","mobile"
"10267","2024-12-28","grace mwangi","rwanda","P020","Necklace","Apparel","12.82","1","Unknown","unknown","DISC-20","store"
"10268","2024-03-25","peter  mutiso","Rwanda","P008","Jeans","Footwear","112.30","1","TEAM_A","bank transfer","null","affiliate"
"10269","2024-08-15","lydia z otieno","Tanzania","P029","Active Shorts","Apparel","27.63","1","Bob","Debit","NEW10","web"
"10270","2025-10-03","esther  kamau","Kenya","P001","Denim Jacket","Accessories","139.90","1","Unknown","mpesa","null","store"
"10271","2024-09-29","e. otieno","Uganda","P003","Hoodie","Footwear ","37.22","1","Alice M.","Mpesa","null","web"
"10272","2026-08-01","mark z mutiso","Kenya","P012","Skirt","Footwear","38.53","1","TEAM_A","bank transfer","SUMMER","affiliate"
"10273","2025-07-07","moses mutiso","Tanzania","P018","Bracelet","Footwear","113.51","1","Bob","Cash","null","store"
"10274","2024-01-03","r. ibrahim","South Sudan","P011","Dress","Apparel","59.57","1","Alice M.","unknown","DISC-20","none"
"10275","2024-05-17","esther wanjiru","Uganda","P004","Sunglasses","Apparel","80.88","1","Unknown","unknown","SUMMER","affiliate"
"10276","2024-04-25","mary mutiso","South Sudan","P012","Skirt","Footwear","38.53","1","charles","Cash","NEW10","store"
"10277","2024-11-04",\N,"Uganda","P006","Running Shoes","Clothes","116.45","1","Unknown","unknown","NEW10","mobile"
"10278","2024-01-02","lilian karanja","Uganda","P023","Loafers","Apparel","116.66","1","Alice M.","Debit","NEW10","store"
"10279","2024-06-08","peter mwase","Rwanda","P004","Sunglasses","Apparel","80.88","1","Unknown","Credit Card","null","affiliate"
"10280","2024-06-11","lydia karanja","Kenya","P019","Earrings","Accessories","43.66","1","Unknown","unknown","SUMMER","store"
"10281","2025-05-06","paul kamau","rwanda","P030","Ankle Socks","Footwear ","83.25","1","Alice M.","Credit Card","DISC-20","none"
"10282","2025-01-10","lydia z mwangi","Rwanda","P007","Belt","Apparel","22.02","1","Unknown","unknown","DISC-20","mobile"
"10284","2024-06-01","grace mwase","Uganda","P016","Backpack","Accessories","76.33","1","Unknown","Debit","SUMMER","affiliate"
"10285","2025-08-22","grace d mwangi","Kenya","P005","T-shirt","Clothes","110.09","1","Alice M.","Mpesa","SUMMER","none"
"10287","2024-08-26","chloe kamau","South Sudan","P014","Shorts","Footwear","62.57","1","charles","Credit Card","null","affiliate"
"10288","2025-07-07","m. mutiso","Burundi","P029","Active Shorts","Apparel","55.26","1","Unknown","Mpesa","null","store"
"10290","2024-04-30","noah njoroge","Rwanda","P028","Leggings","Footwear","28.75","1","Unknown","Cash","SUMMER","affiliate"
"10291","2025-09-11","mark mugabe","South Sudan","P025","Windbreaker","Apparel","907.70","1","Unknown","unknown","null","mobile"
"10292","2026-05-29","noah c otieno","Uganda","P015","Socks","Apparel","83.19","1","charles","Mpesa","null","web"
"10293","2025-09-06","moses mensah","Kenya","P027","Sports Tee","Clothes","28.49","2","Bob","unknown","null","store"
"10294","2025-03-15","jane c mwangi","Kenya","P019","Earrings","Accessories","43.66","2","Unknown","mpesa","DISC-20","Web"
"10295","2024-04-17","tom  karanja","Kenya","P026","Beanie","Clothes","13.49","1","TEAM_A","bank transfer","DISC-20","store"
"10296","2024-02-20","alice mwase","Rwanda","P006","Running Shoes","Clothes","116.45","1","Alice M.","bank transfer","SUMMER","mobile"
"10297","2024-05-19","noah c mensah","Tanzania","P012","Skirt","Footwear","38.53","1","Unknown","bank transfer","null","store"
"10298","2025-07-04","esther mwase","Tanzania","P020","Necklace","Apparel","12.82","1","Bob","Debit","null","store"
"10299","2024-01-10","peter z mwase","Rwanda","P021","Sunglass Case","Footwear","50.53","1","Unknown","Debit","null","none"
"10300","2026-05-21","grace mensah","Kenya","P023","Loafers","Apparel","116.66","1","Bob","mpesa","DISC-20","none"
"10301","2025-05-05","mark njoroge","Uganda","P025","Windbreaker","Apparel","90.77","1","Unknown","mpesa","SUMMER","mobile"
"10302","2025-01-11","fatima b ibrahim","Tanzania","P010","Cap","Accessories","28.77","1","Bob","unknown","DISC-20","store"
"10303","2024-08-14","chloe karanja","Rwanda","P023","Loafers","Apparel","116.66","2","Unknown","Debit","SUMMER","affiliate"
"10304","2024-11-08","s. kim","Tanzania","P007","Belt","Apparel","22.02","1","Bob","mpesa","SUMMER","Web"
"10305","2025-01-05","p. said","Burundi","P029","Active Shorts","Apparel","27.63","1","Alice M.","Mpesa","NEW10","store"
"10306","2025-10-04","owen mutiso","Uganda","P014","Shorts","Footwear","62.57","1","Alice M.","Mpesa","DISC-20","affiliate"
"10308","2024-11-22","linda b okoth","Uganda","P004","Sunglasses","Apparel","80.88","1","Bob","bank transfer","null","Web"
"10309","2024-10-12",\N,"Uganda","P029","Active Shorts","Apparel","27.63","1","charles","Debit","null","web"
"10310","2025-05-11","a.  mutiso","Burundi","P012","Skirt","Footwear","19.27","2","Alice M.","bank transfer","DISC-20","none"
"10311","2025-08-08","l. ibrahim","Kenya","P025","Windbreaker","Apparel","90.77","1","Unknown","bank transfer","NEW10","store"
"10312","2025-01-10","f. mwangi","South Sudan","P023","Loafers","Apparel","116.66","1","Unknown","mpesa","NEW10","none"
"10313","2024-07-27","robert mutiso","Kenya","P004","Sunglasses","Apparel","80.88","2","Alice M.","Mpesa","NEW10","store"
"10314","2024-03-01",\N,"Kenya","P001","Denim Jacket","Accessories","139.90","1","charles","Mpesa","DISC-20","web"
"10315","2024-02-03","jane doe","South Sudan","P021","Sunglass Case","Footwear","50.53","1","Unknown","Debit","null","affiliate"
"10316","2023-05-15","mary mwase","Uganda","P006","Running Shoes","Clothes","116.45","1","Unknown","Cash","DISC-20","none"
"10317","2024-08-06","sophia mwase","Uganda","P016","Backpack","Accessories","76.33","1","Unknown","bank transfer","null","mobile"
"10318","2025-03-14","lydia z ibrahim","South Sudan","P019","Earrings","Accessories","43.66","2","TEAM_A","bank transfer","null","affiliate"
"10319","2025-09-07","tom said","Kenya","P029","Active Shorts","Apparel","55.26","1","Bob","Mpesa","DISC-20","mobile"
"10320","2024-02-21","lydia mensah","Uganda","P012","Skirt","Footwear","38.53","1","Bob","Credit Card","null","Web"
"10321","2024-11-07","owen c mutiso","Tanzania","P008","Jeans","Footwear","112.30","2","charles","Credit Card","null","store"
"10322","2025-07-12","esther b okoth","Tanzania","P026","Beanie","Clothes","13.49","1","charles","Debit","null","none"
"10324","2024-06-26","peter wanjiru","Rwanda","P028","Leggings","Footwear","28.75","1","charles","Credit Card","null","store"
"10325","2024-06-20","l. ibrahim","South Sudan","P016","Backpack","Accessories","76.33","1","Unknown","mpesa","null","Web"
"10326","2024-12-18","john kim","Uganda","P001","Denim Jacket","Accessories","139.90","1","Unknown","unknown","null","none"
"10327","2023-03-25","noah njoroge","rwanda","P011","Dress","Apparel","59.57","1","Alice M.","unknown","null","none"
"10328","2024-11-14","amina mwangi","Rwanda","P009","Scarf","Apparel","20.66","1","Alice M.","Cash","NEW10","affiliate"
"10329","2024-04-22","s. mutiso","Tanzania","P024","Sandals","Apparel","48.32","1","Unknown","Cash","null","Web"
"10330","2024-07-17","paul mutiso","Uganda","P006","Running Shoes","Clothes","11.65","1","Alice M.","unknown","null","store"
"10331","2024-03-16","amina  wanjiru","Tanzania","P003","Hoodie","Footwear ","37.22","1","Alice M.","Debit","null","store"
"10332","2025-01-12","moses mugabe","Kenya","P030","Ankle Socks","Footwear ","83.25","1","Unknown","bank transfer","SUMMER","Web"
"10333","2024-07-20","lydia doe","Tanzania","P015","Socks","Apparel","83.19","1","charles","mpesa","null","none"
"10334","2024-11-24","fatima mugabe","Tanzania","P003","Hoodie","Footwear ","37.22","3","Alice M.","Cash","DISC-20","Web"
"10335","2024-10-15","john karanja","Rwanda","P024","Sandals","Apparel","48.32","1","TEAM_A","bank transfer","DISC-20","store"
"10336","2025-10-12","mark d mugabe","South Sudan","P018","Bracelet","Footwear","1135.10","1","Unknown","Debit","null","web"
"10337","2024-09-02","tom d kim","Uganda","P009","Scarf","Apparel","20.66","1","Unknown","Debit","DISC-20","store"
"10338","2025-05-08","alice doe","Uganda","P002","Sneakers","Apparel","86.72","3","Bob","mpesa","NEW10","web"
"10339","2024-02-25","tom karanja","Tanzania","P015","Socks","Apparel","83.19","1","charles","Credit Card","null","Web"
"10340","2024-07-18",\N,"Uganda","P015","Socks","Apparel","83.19","2","charles","mpesa","null","mobile"
"10341","2025-10-08","esther d njoroge","rwanda","P024","Sandals","Apparel","48.32","1","Alice M.","unknown","NEW10","affiliate"
"10342","2024-08-15","jane b mutiso","Uganda","P028","Leggings","Footwear","28.75","1","Unknown","mpesa","null","store"
"10343","2025-07-20","linda otieno","Uganda","P012","Skirt","Footwear","38.53","1","Unknown","Debit","null","store"
"10344","2025-06-04","sophia kim","Uganda","P019","Earrings","Accessories","43.66","1","Alice M.","unknown","null","web"
"10345","2024-04-27","j.  kamau","Kenya","P007","Belt","Apparel","22.02","1","Bob","Mpesa","DISC-20","store"
"10346","2025-08-07","mary d wanjiru","Kenya","P021","Sunglass Case","Footwear","50.53","1","Bob","Mpesa","null","affiliate"
"10347","2023-08-05","brian z doe","Rwanda","P004","Sunglasses","Apparel","80.88","1","Alice M.","Credit Card","null","store"
"10348","2025-02-17","mark okoth","Kenya","P026","Beanie","Clothes","13.49","1","Unknown","mpesa","NEW10","store"
"10349","2025-08-15","sam doe","Tanzania","P003","Hoodie","Footwear ","37.22","1","Bob","unknown","SUMMER","store"
"10350","2024-02-04","mark  okoth","South Sudan","P027","Sports Tee","Clothes","28.49","1","Unknown","bank transfer","null","mobile"
"10351","2024-07-02","m. wanjiru","rwanda","P011","Dress","Apparel","59.57","1","Unknown","unknown","null","store"
"10352","2024-09-20","jane mugabe","Burundi","P008","Jeans","Footwear","112.30","1","Bob","unknown","SUMMER","mobile"
"10353","2025-07-28","p. mensah","Tanzania","P022","Boots","Footwear","10.34","1","TEAM_A","Debit","null","mobile"
"10354","2025-08-22","linda c mwase","Tanzania","P016","Backpack","Accessories","76.33","2","charles","Mpesa","NEW10","affiliate"
"10355","2025-02-06","paul said","Uganda","P013","Blazer","Apparel","187.80","1","Unknown","Cash","null","Web"
"10356","2024-10-30","d. mugabe","Rwanda","P009","Scarf","Apparel","20.66","1","Unknown","Debit","NEW10","affiliate"
"10357","2025-05-13","peter mensah","Uganda","P017","Watch","Accessories","76.48","1","Unknown","mpesa","NEW10","none"
"10358","2025-06-16","peter b karanja","Rwanda","P009","Scarf","Apparel","20.66","2","Alice M.","Credit Card","NEW10","web"
"10359","2025-03-24","linda mutiso","South Sudan","P023","Loafers","Apparel","116.66","1","Unknown","mpesa","NEW10","affiliate"
"10360","2025-02-27","g. otieno","Uganda","P025","Windbreaker","Apparel","90.77","2","Bob","Mpesa","NEW10","mobile"
"10361","2024-09-10","john said","Rwanda","P005","T-shirt","Clothes","110.09","3","Unknown","Cash","DISC-20","Web"
"10362","2025-10-06","noah mwangi","Kenya","P017","Watch","Accessories","76.48","2","Alice M.","mpesa","null","store"
"10363","2024-04-25","p. kamau","South Sudan","P017","Watch","Accessories","76.48","1","Alice M.","Cash","SUMMER","Web"
"10364","2025-02-17","david mwangi","Kenya","P021","Sunglass Case","Footwear","50.53","1","Alice M.","unknown","null","mobile"
"10365","2024-03-26","amina mutiso","South Sudan","P024","Sandals","Apparel","48.32","1","Alice M.","Credit Card","NEW10","store"
"10366","2024-07-03","e. otieno","Tanzania","P017","Watch","Accessories","76.48","1","TEAM_A","Credit Card","null","Web"
"10367","2025-01-16","n. njoroge","Uganda","P008","Jeans","Footwear","112.30","1","Unknown","Mpesa","null","web"
"10368","2025-09-05","john said","Kenya","P021","Sunglass Case","Footwear","50.53","1","TEAM_A","Mpesa","null","store"
"10369","2024-03-06","esther kamau","Uganda","P014","Shorts","Footwear","62.57","2","Unknown","unknown","null","store"
"10370","2024-02-28","jane ibrahim","Tanzania","P002","Sneakers","Apparel","86.72","1","Unknown","unknown","NEW10","store"
"10371","2025-12-29",\N,"Kenya","P004","Sunglasses","Apparel","80.88","1","Alice M.","mpesa","null","mobile"
"10372","2024-12-10","david kim","Rwanda","P026","Beanie","Clothes","13.49","1","Alice M.","mpesa","DISC-20","store"
"10373","2025-09-06","mary d otieno","Uganda","P002","Sneakers","Apparel","86.72","1","Unknown","mpesa","null","affiliate"
"10374","2025-05-30","grace d wanjiru","Tanzania","P016","Backpack","Accessories","76.33","1","TEAM_A","bank transfer","null","Web"
"10375","2025-08-02","sophia okoth","Uganda","P018","Bracelet","Footwear","113.51","1","Unknown","Credit Card","null","Web"
"10376","2025-07-29","peter karanja","Burundi","P020","Necklace","Apparel","12.82","1","Unknown","Cash","null","none"
"10377","2025-06-30","mark mutiso","South Sudan","P002","Sneakers","Apparel","86.72","1","Bob","mpesa","null","none"
"10378","2024-03-03","jane b mensah","Uganda","P017","Watch","Accessories","76.48","1","Bob","unknown","SUMMER","affiliate"
"10379","2025-04-02","m. mutiso","South Sudan","P014","Shorts","Footwear","62.57","1","Bob","Cash","null","Web"
"10380","2025-05-29","j. ibrahim","Uganda","P008","Jeans","Footwear","56.15","2","Unknown","Cash","SUMMER","Web"
"10381","2025-01-18","jane mwangi","Kenya","P012","Skirt","Footwear","38.53","1","charles","Credit Card","SUMMER","store"
"10382","2025-08-25","o. mwangi","Tanzania","P009","Scarf","Apparel","20.66","1","Unknown","Cash","null","mobile"
"10383","2024-11-08","brian mensah","Tanzania","P021","Sunglass Case","Footwear","50.53","1","Bob","Credit Card","null","none"
"10384","2024-05-24","peter mutiso","Kenya","P019","Earrings","Accessories","43.66","1","charles","Cash","SUMMER","Web"
"10386","2024-04-19","e. otieno","Uganda","P019","Earrings","Accessories","43.66","1","charles","Mpesa","SUMMER","mobile"
"10387","2025-08-22","peter d kim","Tanzania","P022","Boots","Footwear","10.34","1","Unknown","Mpesa","null","store"
"10388","2025-09-21","jane b mutiso","Tanzania","P024","Sandals","Apparel","48.32","1","TEAM_A","Mpesa","null","web"
"10389","2025-07-07","grace mensah","South Sudan","P029","Active Shorts","Apparel","27.63","1","Bob","Mpesa","SUMMER","none"
"10390","2024-06-24","peter doe","Uganda","P006","Running Shoes","Clothes","116.45","2","Unknown","Credit Card","null","affiliate"
"10391","2025-03-11","moses mwangi","South Sudan","P024","Sandals","Apparel","48.32","1","TEAM_A","Credit Card","DISC-20","Web"
"10392","2025-08-10",\N,"Kenya","P021","Sunglass Case","Footwear","50.53","1","Unknown","Mpesa","null","Web"
"10393","2025-02-15","amina doe","South Sudan","P023","Loafers","Apparel","116.66","1","TEAM_A","unknown","null","Web"
"10394","2025-08-04","john mutiso","Tanzania","P008","Jeans","Footwear","112.30","1","Alice M.","unknown","null","mobile"
"10395","2025-01-21","peter b kim","Burundi","P027","Sports Tee","Clothes","28.49","1","Bob","Debit","null","none"
"10396","2025-03-05","mary.karanja@email.com","Kenya","P007","Belt","Apparel","22.02","1","Alice M.","Credit Card","null","store"
"10397","2024-06-26","c.  okoth","Rwanda","P018","Bracelet","Footwear","113.51","2","Bob","unknown","NEW10","none"
"10398","2025-07-27","jane kim","Uganda","P018","Bracelet","Footwear","113.51","1","Unknown","unknown","NEW10","store"
"10399","2025-07-09","fatima b ibrahim","Kenya","P009","Scarf","Apparel","20.66","2","TEAM_A","Debit","null","store"
"10400","2024-05-27","brian mensah","Tanzania","P030","Ankle Socks","Footwear ","83.25","3","Bob","bank transfer","NEW10","mobile"
"10401","2024-06-22",\N,"Tanzania","P003","Hoodie","Footwear ","37.22","1","Unknown","unknown","NEW10","store"
"10402","2024-01-13",\N,"South Sudan","P030","Ankle Socks","Footwear ","83.25","1","charles","Credit Card","DISC-20","store"
